0.31676	-0.061501	0
0.32075	-0.061438	0
0.32475	-0.061366	0
0.32874	-0.061287	0
0.33274	-0.061199	0
0.33673	-0.061103	0
0.34073	-0.061	0
0.34472	-0.060889	0
0.34872	-0.060771	0
0.35272	-0.060645	0
0.35671	-0.060512	0
0.36071	-0.060373	0
0.3647	-0.060226	0
0.3687	-0.060073	0
0.37269	-0.059913	0
0.37669	-0.059747	0
0.38068	-0.059575	0
0.38468	-0.059396	0
0.38868	-0.059212	0
0.39267	-0.059021	0
0.39667	-0.058825	0
0.40066	-0.058624	0
0.40466	-0.058416	0
0.40865	-0.058204	0
0.41265	-0.057986	0
0.41664	-0.057763	0
0.42064	-0.057535	0
0.42464	-0.057302	0
0.42863	-0.057065	0
0.43263	-0.056823	0
0.43662	-0.056576	0
0.44062	-0.056325	0
0.44461	-0.056069	0
0.44861	-0.05581	0
0.45261	-0.055546	0
0.4566	-0.055278	0
0.4606	-0.055007	0
0.46459	-0.054731	0
0.46859	-0.054452	0
0.47258	-0.05417	0
0.47658	-0.053884	0
0.48057	-0.053594	0
0.48457	-0.053302	0
0.48857	-0.053006	0
0.49256	-0.052707	0
0.49656	-0.052405	0
0.50055	-0.0521	0
0.50455	-0.051793	0
0.50854	-0.051482	0
0.51254	-0.051169	0
0.51653	-0.050854	0
0.52053	-0.050536	0
0.52453	-0.050215	0
0.52852	-0.049892	0
0.53252	-0.049567	0
0.53651	-0.04924	0
0.54051	-0.048911	0
0.5445	-0.04858	0
0.5485	-0.048246	0
0.55249	-0.047911	0
0.55649	-0.047574	0
0.56049	-0.047235	0
0.56448	-0.046895	0
0.56848	-0.046553	0
0.57247	-0.046209	0
0.57647	-0.045864	0
0.58046	-0.045517	0
0.58446	-0.045169	0
0.58846	-0.044819	0
0.59245	-0.044469	0
0.59645	-0.044117	0
0.60044	-0.043763	0
0.60444	-0.043409	0
0.60843	-0.043053	0
0.61243	-0.042696	0
0.61642	-0.042338	0
0.62042	-0.04198	0
0.62442	-0.04162	0
0.62841	-0.041259	0
0.63241	-0.040897	0
0.6364	-0.040534	0
0.6404	-0.040171	0
0.64439	-0.039806	0
0.64839	-0.039441	0
0.65238	-0.039075	0
0.65638	-0.038708	0
0.66038	-0.03834	0
0.66437	-0.037971	0
0.66837	-0.037602	0
0.67236	-0.037232	0
0.67636	-0.036861	0
0.68035	-0.036489	0
0.68435	-0.036116	0
0.68834	-0.035743	0
0.69234	-0.035369	0
0.69634	-0.034994	0
0.70033	-0.034619	0
0.70433	-0.034242	0
0.70832	-0.033865	0
0.71232	-0.033487	0
0.71631	-0.033108	0
0.72031	-0.032728	0
0.7243	-0.032348	0
0.7283	-0.031966	0
0.7323	-0.031584	0
0.73629	-0.0312	0
0.74029	-0.030816	0
0.74428	-0.03043	0
0.74828	-0.030044	0
0.75227	-0.029656	0
0.75627	-0.029267	0
0.76027	-0.028877	0
0.76426	-0.028486	0
0.76826	-0.028093	0
0.77225	-0.027699	0
0.77625	-0.027304	0
0.78024	-0.026907	0
0.78424	-0.026509	0
0.78823	-0.026109	0
0.79223	-0.025707	0
0.79623	-0.025304	0
0.80022	-0.024899	0
0.80422	-0.024492	0
0.80821	-0.024083	0
0.81221	-0.023672	0
0.8162	-0.023259	0
0.8202	-0.022844	0
0.82419	-0.022426	0
0.82819	-0.022007	0
0.83219	-0.021584	0
0.83618	-0.02116	0
0.84018	-0.020732	0
0.84417	-0.020302	0
0.84817	-0.019869	0
0.85216	-0.019433	0
0.85616	-0.018994	0
0.86015	-0.018552	0
0.86415	-0.018106	0
0.86815	-0.017657	0
0.87214	-0.017205	0
0.87614	-0.016749	0
0.88013	-0.016289	0
0.88413	-0.015826	0
